user_id,country,device_type,platform,app_version,budget_sensitivity,quality_preference,purchase_propensity,experiment_id,experiment_group
U00242,Germany,mobile,web,1.1,0.4861920756222755,0.2601846553429914,0.2802608480231409,recommendation_v2_test,control
U00243,UK,tablet,android,1.1,0.5612230678900442,0.385369480857103,0.19888321882230886,recommendation_v2_test,control
U00244,India,desktop,android,1.0,0.5640951370472229,0.6766523825096377,0.08634356600566716,recommendation_v2_test,control
U00245,UK,mobile,android,1.0,0.894511497718781,0.6462907632285592,0.14457819356536256,recommendation_v2_test,control
U00246,Australia,tablet,android,1.0,0.47609175667866066,0.9355419438426551,0.08271768070083702,recommendation_v2_test,control
U00247,UK,mobile,ios,1.1,0.1954865095820041,0.6795270092089578,0.1677507591351961,recommendation_v2_test,treatment
U00248,Australia,mobile,ios,1.0,0.42273403427206224,0.17613829917307988,0.12408061370784101,recommendation_v2_test,control
U00249,Germany,tablet,android,1.0,0.3607586865182536,0.055270409501227635,0.24655329292612976,recommendation_v2_test,treatment
U00250,UK,mobile,web,1.1,0.20539029767240669,0.8883654530628405,0.5613166415057553,recommendation_v2_test,control
U00251,Germany,mobile,web,1.0,0.11532643811098797,0.619569256310312,0.11708293031529259,recommendation_v2_test,treatment
U00252,India,tablet,web,1.1,0.8198088582380241,0.5260605268860209,0.5981724663355343,recommendation_v2_test,treatment
U00253,UK,mobile,android,1.0,0.3239366689376362,0.948645498712641,0.36727352717367606,recommendation_v2_test,control
U00254,Australia,tablet,web,1.0,0.9786341439004389,0.4986395468763152,0.32151964194885513,recommendation_v2_test,control
U00255,UK,tablet,web,1.0,0.39752502455499295,0.5847527028049366,0.1204289358012828,recommendation_v2_test,treatment
U00256,Germany,mobile,android,1.0,0.1032834791070496,0.8661446063310201,0.37413214137011175,recommendation_v2_test,control
U00257,Germany,desktop,web,1.0,0.43151900368735463,0.6331491821447094,0.5597231653189463,recommendation_v2_test,control
U00258,Australia,tablet,web,1.0,0.32926245959776956,0.45104650018525505,0.36236382673567086,recommendation_v2_test,treatment
U00259,UK,desktop,android,1.1,0.5543990233797637,0.3207155466940761,0.24015194316944793,recommendation_v2_test,treatment
U00260,India,desktop,ios,1.0,0.16606263241397312,0.7231138021453861,0.264003191337144,recommendation_v2_test,treatment
U00261,Australia,mobile,web,1.1,0.7555395424734273,0.2574223623453714,0.5047344350580594,recommendation_v2_test,treatment
U00262,Australia,tablet,android,1.1,0.6689476589915796,0.05257599032305538,0.5700359400620485,recommendation_v2_test,treatment
U00263,Australia,desktop,android,1.1,0.5789775247502426,0.0046187988433276095,0.07119809962788964,recommendation_v2_test,treatment
U00264,Australia,tablet,web,1.1,0.026532437206074344,0.7434599612223853,0.5186799353880499,recommendation_v2_test,treatment
U00265,India,desktop,android,1.0,0.0054731088346274825,0.7866497124935993,0.23189383671035796,recommendation_v2_test,control
U00266,Australia,tablet,web,1.0,0.5650779106307056,0.2703417881993275,0.13832357192170525,recommendation_v2_test,treatment
U00267,UK,tablet,android,1.0,0.5364879237522507,0.9654159534817355,0.5799689517221845,recommendation_v2_test,treatment
U00268,Australia,tablet,web,1.0,0.5942726943015799,0.8781474246555374,0.25595516504691573,recommendation_v2_test,treatment
U00269,India,mobile,ios,1.1,0.48176355136217164,0.5643926803591786,0.5901793629748144,recommendation_v2_test,control
U00270,Germany,desktop,web,1.0,0.3699843678471978,0.4176192926540456,0.11511949574826781,recommendation_v2_test,treatment
U00271,Australia,tablet,android,1.1,0.28439713457340887,0.3037966184099441,0.5308838409841472,recommendation_v2_test,treatment
U00272,India,mobile,web,1.1,0.46367571468150104,0.6901267695784598,0.13986543508219995,recommendation_v2_test,control
U00273,Germany,tablet,android,1.0,0.618714778169642,0.04009500987277592,0.3039499584514801,recommendation_v2_test,treatment
U00274,Australia,desktop,web,1.0,0.1396236541791207,0.1884743030123014,0.2392775929348414,recommendation_v2_test,control
U00275,India,mobile,ios,1.1,0.4049940614958173,0.808969602506749,0.5859294177098656,recommendation_v2_test,control
U00276,India,mobile,ios,1.1,0.871409086741214,0.6342344339667283,0.28596436674657694,recommendation_v2_test,treatment
U00277,India,desktop,ios,1.0,0.5346007512892753,0.9935429967868474,0.5772891392845637,recommendation_v2_test,treatment
U00278,Germany,mobile,android,1.1,0.3017648666969308,0.9029891534061367,0.0748131101401032,recommendation_v2_test,control
U00279,UK,tablet,web,1.1,0.11750438225260151,0.05982433731729919,0.5090892153798147,recommendation_v2_test,treatment
U00280,Australia,mobile,web,1.1,0.9157448578787095,0.5674481135493233,0.2684783158100532,recommendation_v2_test,treatment
U00281,Australia,desktop,web,1.0,0.9687523213615988,0.3106541850810828,0.15414992042006959,recommendation_v2_test,treatment
U00282,Germany,mobile,android,1.1,0.094286053488007,0.8673030405011813,0.4393141419207962,recommendation_v2_test,treatment
U00283,Germany,tablet,android,1.1,0.8421546555168719,0.9433823512778529,0.11981439123500587,recommendation_v2_test,control
U00284,Australia,tablet,android,1.1,0.5434955950798607,0.8989215763205136,0.5844921002556912,recommendation_v2_test,control
U00285,UK,tablet,web,1.0,0.45640385790184534,0.3863414572231818,0.24887946626496443,recommendation_v2_test,treatment
U00286,India,desktop,android,1.0,0.07743608526043821,0.7798698438723117,0.29534009110612436,recommendation_v2_test,treatment
U00287,India,tablet,web,1.1,0.03517598218441975,0.15752334131747947,0.16320088615715417,recommendation_v2_test,treatment
U00288,UK,tablet,web,1.0,0.5157556762880513,0.9361769316401961,0.5874560014528966,recommendation_v2_test,treatment
U00289,India,mobile,ios,1.0,0.1536018325377585,0.06332847870255809,0.157318332600785,recommendation_v2_test,treatment
U00290,India,desktop,ios,1.1,0.53721888369434,0.6259895566990807,0.1610269883852476,recommendation_v2_test,treatment
U00291,Germany,tablet,web,1.1,0.8641368291927248,0.9488431070057841,0.24134542666612574,recommendation_v2_test,control
U00292,India,mobile,ios,1.0,0.4378415656758372,0.9456936518244733,0.25807040230537837,recommendation_v2_test,control
U00293,UK,tablet,android,1.1,0.18280877043097654,0.3207341189534516,0.4092555367625502,recommendation_v2_test,control
U00294,India,tablet,android,1.0,0.22864560266211464,0.7219067795126763,0.14288017288699312,recommendation_v2_test,treatment
U00295,Germany,tablet,web,1.0,0.10731236283252044,0.4976477023653788,0.33575227896033166,recommendation_v2_test,treatment
U00296,India,desktop,web,1.0,0.9948148928296083,0.48628061267058187,0.312870619406907,recommendation_v2_test,control
U00297,Australia,desktop,web,1.0,0.592956631149616,0.22796777222318243,0.40068493912597736,recommendation_v2_test,control
U00298,Germany,mobile,ios,1.1,0.4690050790126722,0.8967553715906984,0.3115586452781141,recommendation_v2_test,control
U00299,Germany,mobile,web,1.1,0.6481837296671343,0.7817570475739452,0.2854934249298803,recommendation_v2_test,control
U00300,UK,desktop,android,1.1,0.6310654428718875,0.3476736348359033,0.41439127690140987,recommendation_v2_test,control
U00301,Australia,tablet,web,1.1,0.3709123215416692,0.4250817675141312,0.4966676286528825,recommendation_v2_test,treatment
U00302,UK,desktop,android,1.1,0.45970946445359206,0.21549514181270046,0.4598621135295559,recommendation_v2_test,control
U00303,UK,mobile,ios,1.0,0.6268249827842086,0.7472698001920698,0.5420783377772982,recommendation_v2_test,treatment
U00304,Germany,mobile,ios,1.0,0.9560466595226291,0.15442308802214244,0.15871684024005173,recommendation_v2_test,control
U00305,UK,mobile,android,1.1,0.882825566034078,0.7605460227298669,0.43948665461344927,recommendation_v2_test,control
U00306,Australia,mobile,web,1.0,0.47840492608667795,0.14742595348558585,0.2003863361696699,recommendation_v2_test,treatment
U00307,India,mobile,ios,1.0,0.5502396919082576,0.7050281965241929,0.08846239731227366,recommendation_v2_test,treatment
U00308,UK,desktop,android,1.1,0.7479901289524469,0.8150730962187541,0.29653234824383384,recommendation_v2_test,control
U00309,UK,tablet,android,1.0,0.36081056141751533,0.1763555764178013,0.30711649668571445,recommendation_v2_test,control
U00310,UK,desktop,web,1.0,0.7517807092307816,0.3138467721116466,0.20004238158020965,recommendation_v2_test,control
U00311,UK,mobile,android,1.0,0.302964628837302,0.3692728413409686,0.17979849444130397,recommendation_v2_test,treatment
U00312,Germany,tablet,android,1.1,0.49793185278888763,0.6429984233408326,0.5269447521336883,recommendation_v2_test,treatment
U00313,Germany,tablet,ios,1.1,0.8897794665398687,0.908608246555642,0.48529831829419223,recommendation_v2_test,control
U00314,UK,desktop,web,1.0,0.015805555440133845,0.4772006332829246,0.3218729934440397,recommendation_v2_test,treatment
U00315,UK,desktop,ios,1.1,0.5521627033044271,0.836613041032693,0.10976140679424432,recommendation_v2_test,treatment
U00316,Germany,mobile,android,1.1,0.8478368672236546,0.9948242136208678,0.5301016090128963,recommendation_v2_test,control
U00317,India,tablet,android,1.0,0.4016616340093764,0.26808510482055103,0.3834646690059935,recommendation_v2_test,control
U00318,Germany,tablet,ios,1.0,0.5570017818814502,0.29629963045348506,0.1433899855749891,recommendation_v2_test,treatment
U00319,India,mobile,web,1.0,0.9492935230092574,0.4028796085076296,0.5087664906011594,recommendation_v2_test,treatment
U00320,India,tablet,web,1.0,0.17546224657908782,0.8119882015105448,0.19559144084074553,recommendation_v2_test,control
U00321,Australia,tablet,web,1.0,0.6777086144544695,0.8144738760309339,0.1793910136286047,recommendation_v2_test,control
U00322,Australia,mobile,ios,1.1,0.2645976053461583,0.4299570499000478,0.28788357628330136,recommendation_v2_test,treatment
U00323,Germany,mobile,web,1.1,0.7718493432291552,0.37831801422378564,0.5093191850944035,recommendation_v2_test,treatment
U00324,Australia,mobile,web,1.0,0.571167362055741,0.9940777724523785,0.07125437040478654,recommendation_v2_test,treatment
U00325,India,mobile,web,1.1,0.8099407364448706,0.08904200507505322,0.26737905956739183,recommendation_v2_test,control
U00326,UK,tablet,android,1.0,0.18883642047563898,0.19549582739658733,0.2755268328032468,recommendation_v2_test,control
U00327,UK,desktop,web,1.1,0.6422524185679935,0.6904019545155015,0.5906429443447488,recommendation_v2_test,control
U00328,India,desktop,ios,1.0,0.9233469677258123,0.24587558700505863,0.4513983854665766,recommendation_v2_test,control
U00329,India,tablet,web,1.0,0.468231405693584,0.20056247132155403,0.15195640004136712,recommendation_v2_test,treatment
U00330,UK,desktop,android,1.0,0.7960604476258709,0.9076048913904824,0.49149633290860106,recommendation_v2_test,control
U00331,Germany,mobile,ios,1.0,0.2547283501174674,0.13503809605623607,0.5690891024570411,recommendation_v2_test,control
U00332,Germany,desktop,web,1.0,0.8466710505082435,0.39919530265779046,0.06931424611031661,recommendation_v2_test,treatment
U00333,India,mobile,web,1.1,0.782905274171724,0.21093438848871293,0.5545675740963781,recommendation_v2_test,treatment
U00334,Germany,tablet,android,1.1,0.22766114679921412,0.050535988650057706,0.527082946715421,recommendation_v2_test,control
U00335,Germany,mobile,android,1.1,0.7599668837007301,0.12829325851112017,0.4794610949854763,recommendation_v2_test,treatment
U00336,India,tablet,android,1.1,0.4412227484805581,0.8766781387517029,0.3401016965399074,recommendation_v2_test,treatment
U00337,Australia,tablet,android,1.1,0.749352861699006,0.28785487604815396,0.11481414549820709,recommendation_v2_test,control
U00338,Australia,mobile,android,1.1,0.5052769222930958,0.5826443493145376,0.26730601065133996,recommendation_v2_test,control
U00339,Australia,tablet,web,1.1,0.24672505347947127,0.736523217701888,0.4228845188997745,recommendation_v2_test,treatment
U00340,UK,desktop,web,1.0,0.7952322585827095,0.9606262856288327,0.44700998272848735,recommendation_v2_test,control
U00341,Australia,tablet,android,1.1,0.3520506742392382,0.6382235529263369,0.31066300570094285,recommendation_v2_test,treatment
U00342,India,tablet,android,1.0,0.4123749142972246,0.8755390445272362,0.20622822078958347,recommendation_v2_test,control
U00343,Germany,tablet,ios,1.0,0.9799785398901583,0.8835298364237075,0.21572619671443843,recommendation_v2_test,treatment
U00344,India,tablet,android,1.0,0.6063628402155351,0.658480768393292,0.5062774749971377,recommendation_v2_test,control
U00345,Australia,mobile,ios,1.0,0.7119178105885787,0.5635232369695373,0.32258279301062864,recommendation_v2_test,treatment
U00346,UK,mobile,ios,1.0,0.8651002319106483,0.030892837036032184,0.26803992945064664,recommendation_v2_test,control
U00347,UK,tablet,web,1.0,0.7497057510446368,0.25761261618203646,0.5266348576845198,recommendation_v2_test,treatment
U00348,India,tablet,web,1.1,0.215924790431266,0.5312927548186049,0.47859846896614033,recommendation_v2_test,treatment
U00349,Australia,mobile,web,1.0,0.027182133497585026,0.9585152939754523,0.4405092840300428,recommendation_v2_test,control
U00350,India,desktop,ios,1.1,0.5316129186954394,0.47613382109041036,0.29724273261793643,recommendation_v2_test,control
U00351,India,desktop,android,1.0,0.8880586950148697,0.8117523712192651,0.2422599862986186,recommendation_v2_test,control
U00352,Australia,desktop,android,1.0,0.972346247933598,0.9028926876302835,0.5570436285745602,recommendation_v2_test,treatment
U00353,Australia,mobile,web,1.0,0.21177216346631034,0.09000139104508986,0.11606084655576138,recommendation_v2_test,control
U00354,UK,mobile,android,1.1,0.07405768336907359,0.13254208095141362,0.504990027574905,recommendation_v2_test,treatment
U00355,Germany,desktop,android,1.1,0.630912007772655,0.882175070328948,0.4011571402706073,recommendation_v2_test,treatment
U00356,UK,desktop,web,1.1,0.44739275179210947,0.3460638229047347,0.30720884884761684,recommendation_v2_test,control
U00357,India,mobile,ios,1.1,0.26070378133594463,0.15353154633704746,0.1854937329807747,recommendation_v2_test,control
U00358,Australia,tablet,web,1.0,0.6860498695059002,0.8564096306557393,0.09275956680877316,recommendation_v2_test,control
U00359,Australia,tablet,android,1.0,0.21662236418404268,0.6889014524529722,0.5503881425032786,recommendation_v2_test,treatment
U00360,India,mobile,web,1.1,0.28983411384949154,0.5542855857264279,0.39202411685988725,recommendation_v2_test,control
U00361,UK,desktop,android,1.1,0.1350797922175241,0.6935404695867196,0.42111269600912277,recommendation_v2_test,treatment
U00362,Germany,tablet,ios,1.0,0.4468388424141526,0.4090351320457297,0.09769131600375952,recommendation_v2_test,treatment
U00363,Australia,mobile,android,1.0,0.7429063098580823,0.2370620769846632,0.5063624505687013,recommendation_v2_test,treatment
U00364,UK,desktop,android,1.1,0.4725559833368571,0.49919422542222336,0.39084566415880206,recommendation_v2_test,control
U00365,Germany,tablet,web,1.0,0.528657538108291,0.6019969635275295,0.45563332551374913,recommendation_v2_test,control
U00366,India,mobile,ios,1.1,0.4815915892060435,0.9216849842375704,0.32142861923998756,recommendation_v2_test,control
U00367,Germany,desktop,web,1.1,0.45057646360088155,0.18088443032209034,0.16930386754318355,recommendation_v2_test,control
U00368,India,mobile,ios,1.0,0.43194566100048193,0.7692425812982214,0.45340654353990967,recommendation_v2_test,treatment
U00369,Germany,mobile,android,1.1,0.154283125413476,0.9410762847646973,0.1420507498042986,recommendation_v2_test,treatment
U00370,UK,desktop,android,1.0,0.6415613259643522,0.41225859646407514,0.46780367876851703,recommendation_v2_test,treatment
U00371,India,mobile,android,1.1,0.5002096493133521,0.7560931477128529,0.5173516052706748,recommendation_v2_test,control
U00372,UK,tablet,web,1.0,0.28689241356345485,0.25043308673188824,0.19457923268788047,recommendation_v2_test,control
U00373,Germany,desktop,web,1.1,0.9902780870927544,0.5267732313623077,0.40146496564557055,recommendation_v2_test,treatment
U00374,Germany,tablet,ios,1.1,0.2038606273295439,0.5285417289424529,0.5080603800638317,recommendation_v2_test,treatment
U00375,India,mobile,web,1.0,0.985621101512008,0.985046696720871,0.5483587459208499,recommendation_v2_test,control
U00376,Germany,tablet,web,1.0,0.32085007406718746,0.5472828412048747,0.35842755600910664,recommendation_v2_test,control
U00377,India,desktop,ios,1.1,0.4083230226329888,0.7491741573155329,0.2334524595630954,recommendation_v2_test,treatment
U00378,UK,mobile,ios,1.0,0.18871221002891925,0.8505208789213576,0.29545528621924283,recommendation_v2_test,control
U00379,India,mobile,android,1.1,0.5539811258168594,0.021156011423293486,0.2239988015351933,recommendation_v2_test,control
U00380,India,mobile,android,1.1,0.27503104063025285,0.06494677920994363,0.08021424405871809,recommendation_v2_test,control
U00381,Australia,desktop,web,1.0,0.8487921131360887,0.15539711925727562,0.3836114843574863,recommendation_v2_test,treatment
U00382,India,desktop,web,1.0,0.07179714236004586,0.8027522502122156,0.5411788666142889,recommendation_v2_test,control
U00383,India,mobile,ios,1.0,0.9039041887954788,0.5494936128000582,0.13252176803651555,recommendation_v2_test,control
U00384,Australia,mobile,web,1.1,0.724816822246873,0.5994268085799352,0.5742316089518892,recommendation_v2_test,treatment
U00385,Australia,desktop,ios,1.0,0.4772329099757965,0.35966629366661096,0.17342874097107747,recommendation_v2_test,treatment
U00386,Germany,mobile,android,1.0,0.7114093477097423,0.01843780287519381,0.29154818226326407,recommendation_v2_test,treatment
U00387,Germany,desktop,android,1.1,0.7766484358887159,0.8105197156597975,0.44143820150566326,recommendation_v2_test,treatment
U00388,India,mobile,web,1.0,0.6034059574876086,0.2455660388094516,0.07340349970572708,recommendation_v2_test,control
U00389,Australia,mobile,ios,1.0,0.41393031905460087,0.17666698132716163,0.503428548475921,recommendation_v2_test,treatment
U00390,Germany,tablet,ios,1.0,0.9295729155672217,0.017860959175180824,0.55872935998882,recommendation_v2_test,control
U00391,Germany,tablet,ios,1.0,0.7630192967767481,0.9702015725698434,0.548246220349778,recommendation_v2_test,control
U00392,India,tablet,android,1.1,0.07815613988538828,0.8497891978050361,0.3876055406949563,recommendation_v2_test,treatment
U00393,Australia,desktop,ios,1.0,0.5718419765211091,0.15357977908611453,0.4568735146113826,recommendation_v2_test,treatment
U00394,Germany,mobile,web,1.1,0.848978422624854,0.4724686775644882,0.3304067013313771,recommendation_v2_test,control
U00395,Germany,mobile,web,1.1,0.7331244745595453,0.36898855330034497,0.14614406242815278,recommendation_v2_test,treatment
U00396,UK,mobile,web,1.0,0.9425684003143379,0.7341463457609181,0.16838406149853238,recommendation_v2_test,treatment
U00397,Australia,tablet,ios,1.0,0.8517221827525187,0.24169959798113094,0.39026333656497464,recommendation_v2_test,control
U00398,UK,tablet,android,1.0,0.6929265905858549,0.9873126199571438,0.1328290579836519,recommendation_v2_test,treatment
U00399,UK,mobile,web,1.1,0.3397359477490304,0.07124447736659112,0.31141808983598224,recommendation_v2_test,control
U00400,Australia,tablet,android,1.0,0.33504687750513473,0.8456994006469721,0.3360395517438184,recommendation_v2_test,treatment
U00401,UK,tablet,android,1.0,0.9529751615601034,0.6507945897177367,0.11374437592558717,recommendation_v2_test,treatment
U00402,UK,tablet,web,1.0,0.14163896797290498,0.15269013384142072,0.42814366431042944,recommendation_v2_test,control
U00403,India,mobile,ios,1.0,0.1397875904698681,0.44107742961728424,0.2778945745968987,recommendation_v2_test,treatment
U00404,Germany,desktop,android,1.0,0.032043589378177195,0.6143861065351858,0.25554490158529325,recommendation_v2_test,control
U00405,UK,desktop,web,1.0,0.01377735529405033,0.24829424788529275,0.3011010276467287,recommendation_v2_test,treatment
U00406,UK,desktop,web,1.1,0.37783764419282395,0.5304411796030789,0.37643357584320564,recommendation_v2_test,treatment
U00407,India,mobile,ios,1.1,0.34483125939883785,0.4212801276832546,0.10515806917238764,recommendation_v2_test,treatment
U00408,India,tablet,web,1.1,0.022268820629600006,0.6013727628113479,0.4701142370085969,recommendation_v2_test,treatment
U00409,Australia,mobile,web,1.1,0.6323550507663013,0.92916263227107,0.589552646244575,recommendation_v2_test,treatment
U00410,Germany,mobile,ios,1.0,0.5469877875782182,0.14674323320765248,0.23495720673504894,recommendation_v2_test,control
U00411,India,tablet,android,1.0,0.45250793152438407,0.8426546217181962,0.22814569449560862,recommendation_v2_test,treatment
U00412,India,desktop,android,1.1,0.4748768364757039,0.13092131214649905,0.07844682041651509,recommendation_v2_test,control
U00413,Germany,tablet,web,1.0,0.5040639065645509,0.0907017660899686,0.28301031630283274,recommendation_v2_test,control
U00414,India,tablet,web,1.1,0.9711351518023279,0.25883563723739966,0.3274998818371654,recommendation_v2_test,control
U00415,Germany,tablet,android,1.0,0.2794873735701896,0.8554753634178817,0.2644392078799349,recommendation_v2_test,treatment
U00416,UK,desktop,web,1.1,0.1864832947558639,0.3014006367201857,0.06708828003841197,recommendation_v2_test,treatment
U00417,UK,desktop,ios,1.0,0.6800349354078914,0.18132145876585237,0.4211470138232283,recommendation_v2_test,treatment
U00418,UK,mobile,ios,1.0,0.3488606520463975,0.7167517501636094,0.30658009472608866,recommendation_v2_test,treatment
U00419,Germany,desktop,android,1.1,0.5719506256412027,0.2138308212779978,0.5450502029790254,recommendation_v2_test,control
U00420,UK,desktop,web,1.0,0.4946002239744529,0.1239380544408778,0.18115654404365839,recommendation_v2_test,treatment
U00421,Germany,tablet,ios,1.0,0.8069442243540357,0.9369072881309537,0.3835926552243695,recommendation_v2_test,control
U00422,India,tablet,ios,1.1,0.9928079572704449,0.34153826220162287,0.13957110318348637,recommendation_v2_test,control
U00423,India,desktop,web,1.1,0.17791248829614448,0.6131094189941395,0.057768603412253185,recommendation_v2_test,control
U00424,India,tablet,ios,1.0,0.03956020839019181,0.10824944147485704,0.18213692155380296,recommendation_v2_test,control
U00425,UK,mobile,web,1.0,0.27935481219372915,0.19294173649348212,0.2582415100889852,recommendation_v2_test,control
U00426,UK,desktop,web,1.0,0.327923883530704,0.08973127774125123,0.06386272091938919,recommendation_v2_test,control
U00427,India,mobile,android,1.1,0.9908097655511221,0.928526175057329,0.3273206455457727,recommendation_v2_test,control
U00428,Australia,desktop,web,1.0,0.7739394386376562,0.7647566879326486,0.5143497966703444,recommendation_v2_test,control
U00429,UK,tablet,android,1.0,0.7668755681071976,0.8063987287958786,0.21965279237376256,recommendation_v2_test,treatment
U00430,India,tablet,ios,1.0,0.9942691791632828,0.7700907181588694,0.10129899792837999,recommendation_v2_test,treatment
U00431,UK,desktop,android,1.0,0.7701869494441829,0.7992229216590553,0.38132563920029616,recommendation_v2_test,treatment
U00432,Germany,tablet,ios,1.0,0.2759238420408132,0.4141775215926705,0.07335187405545406,recommendation_v2_test,treatment
U00433,Germany,desktop,ios,1.0,0.392735012101753,0.42510263199230647,0.5336764534182268,recommendation_v2_test,control
U00434,India,mobile,web,1.1,0.42597096481284924,0.327807720693986,0.3263816271343303,recommendation_v2_test,control
U00435,India,desktop,ios,1.0,0.5026793247960669,0.15180173307883127,0.24356146866263134,recommendation_v2_test,treatment
U00436,Germany,desktop,ios,1.0,0.8239123610507965,0.25672176153516624,0.5833743683570555,recommendation_v2_test,control
U00437,India,tablet,ios,1.1,0.8381365548303041,0.14210392585164267,0.3395530498492575,recommendation_v2_test,control
U00438,Germany,mobile,android,1.1,0.5841621491832959,0.2634493143569058,0.5612794346039442,recommendation_v2_test,control
U00439,Australia,mobile,ios,1.1,0.7210405546667255,0.05884853733243178,0.37882081826341196,recommendation_v2_test,control
U00440,India,tablet,android,1.0,0.5122429711066271,0.25855717814874,0.4146084483453064,recommendation_v2_test,control
U00441,UK,mobile,ios,1.1,0.8947285817147318,0.18597441987570917,0.22779623640080754,recommendation_v2_test,control
U00442,India,desktop,ios,1.1,0.4426560151602582,0.15629132196097506,0.10728332159157937,recommendation_v2_test,treatment
U00443,Germany,tablet,web,1.0,0.8725317491484982,0.48237600462911445,0.5572967012003018,recommendation_v2_test,treatment
U00444,Australia,mobile,web,1.0,0.9296321877242243,0.9474930450447849,0.22309459610594984,recommendation_v2_test,control
U00445,UK,desktop,web,1.0,0.4161616800672908,0.19004521595959667,0.544106461166656,recommendation_v2_test,treatment
U00446,Australia,mobile,ios,1.1,0.06715567773497289,0.03875133152842947,0.4095517599173063,recommendation_v2_test,treatment
U00447,India,desktop,ios,1.1,0.09402120216883036,0.9498513799158633,0.4616829567912024,recommendation_v2_test,treatment
U00448,UK,tablet,ios,1.0,0.3201609688928694,0.3683441642063441,0.34544495657975016,recommendation_v2_test,treatment
U00449,UK,mobile,web,1.0,0.3688783807374707,0.25454931462728214,0.26225671030476816,recommendation_v2_test,control
U00450,India,mobile,web,1.0,0.6269523404322688,0.38815383457806507,0.2399608662432206,recommendation_v2_test,treatment
U00451,Germany,desktop,web,1.1,0.3788679563479572,0.5875194925558406,0.5814114439524969,recommendation_v2_test,control
U00452,UK,desktop,android,1.1,0.7936726242564269,0.05871868165014971,0.28600437930809125,recommendation_v2_test,control
U00453,Australia,tablet,ios,1.1,0.4583762911615126,0.09278545412673944,0.3591050460920773,recommendation_v2_test,treatment
U00454,India,mobile,web,1.1,0.5076769974617779,0.7234313683772865,0.528149004783188,recommendation_v2_test,treatment
U00455,Germany,desktop,web,1.1,0.7545702954396313,0.8424550014526674,0.5279795824523514,recommendation_v2_test,control
U00456,India,mobile,android,1.1,0.21626930979755143,0.8603458907817834,0.4066187268618486,recommendation_v2_test,control
U00457,UK,desktop,android,1.0,0.3390236259198265,0.7037776945402245,0.16239774986640132,recommendation_v2_test,treatment
U00458,Germany,mobile,ios,1.1,0.7642103495801168,0.19979493065813259,0.2107713488864954,recommendation_v2_test,control
U00459,India,tablet,android,1.1,0.6105220042138247,0.30762848542413035,0.21451882929158722,recommendation_v2_test,control
U00460,Germany,mobile,android,1.1,0.043175225056884536,0.004857337777279036,0.4512222983235385,recommendation_v2_test,control
U00461,Australia,tablet,android,1.1,0.4716401906243787,0.486045249560873,0.2898750324570079,recommendation_v2_test,control
U00462,India,mobile,web,1.1,0.43115095714111507,0.5981678800407747,0.5439660442756019,recommendation_v2_test,control
U00463,Germany,tablet,web,1.0,0.3846834726613414,0.18070619576680946,0.2436662606590435,recommendation_v2_test,control
U00464,India,mobile,android,1.0,0.7640760534212905,0.49628874282923585,0.5555850702194741,recommendation_v2_test,treatment
U00465,Australia,mobile,web,1.0,0.4032735829303441,0.08027732040403712,0.19450127802815842,recommendation_v2_test,treatment
U00466,UK,tablet,android,1.0,0.1981177414120907,0.5736406687957091,0.32389905993623613,recommendation_v2_test,control
U00467,Australia,desktop,android,1.0,0.8267623598949471,0.13858055144246284,0.2856159552128061,recommendation_v2_test,treatment
U00468,India,tablet,android,1.1,0.3695716063567577,0.5677455990937528,0.08802696975399382,recommendation_v2_test,treatment
U00469,UK,mobile,web,1.0,0.7278808919985219,0.2880599687221407,0.44805990960551073,recommendation_v2_test,treatment
U00470,India,mobile,web,1.1,0.8355301981110916,0.08892874305028264,0.06306607855145259,recommendation_v2_test,treatment
U00471,Australia,mobile,ios,1.1,0.23470348905189575,0.5482733178581887,0.28443431174903117,recommendation_v2_test,control
U00472,UK,tablet,web,1.0,0.5006608406612697,0.9890919394999024,0.1325712562120914,recommendation_v2_test,control
U00473,Germany,tablet,web,1.0,0.47764876957297075,0.8863348239330235,0.4158676810822666,recommendation_v2_test,treatment
U00474,Australia,tablet,web,1.0,0.41857479136145426,0.3665810634990505,0.3367937655868968,recommendation_v2_test,treatment
U00475,UK,desktop,ios,1.0,0.3054806123711701,0.25085289165512215,0.25077598578661714,recommendation_v2_test,control
U00476,India,mobile,web,1.1,0.6021193918334273,0.13378642559385545,0.4316226338149507,recommendation_v2_test,treatment
U00477,Australia,tablet,android,1.0,0.15060059433726392,0.008617257133752054,0.07598768637106681,recommendation_v2_test,control
U00478,UK,tablet,android,1.1,0.0448803224762766,0.7480709590798926,0.08952419121252803,recommendation_v2_test,treatment
U00479,Australia,desktop,ios,1.1,0.3592043972677377,0.010934721110663737,0.3773541436689842,recommendation_v2_test,control
U00480,India,tablet,web,1.0,0.1894912771872158,0.12392589275351495,0.35539059094503084,recommendation_v2_test,treatment
U00481,Germany,desktop,android,1.1,0.7530732736205097,0.8925414947950872,0.4931749840882657,recommendation_v2_test,treatment
U00482,India,mobile,ios,1.1,0.29741195909358,0.32978537955150244,0.5625694030764979,recommendation_v2_test,treatment
U00483,Germany,tablet,web,1.1,0.4169125367187445,0.5374375733539766,0.3179134809540319,recommendation_v2_test,treatment
U00484,UK,mobile,ios,1.0,0.5276363606044822,0.06737430513300624,0.5623040611198891,recommendation_v2_test,treatment
